상권_코드,상권_코드_명,상권_구분_코드_명,floating_population,resident_population,households,worker_population,apartment_complexes,apartment_avg_value,store_auto_beauty,store_auto_repair,store_gas_station,store_convenience,sales_auto_beauty,sales_auto_repair,sales_convenience,population_quarter,commercial_quarter
3130131,동북프라자,전통시장,53043,19.0,12.0,20.0,,,,,,,,,,2026Q2,2025Q4
3130130,수유북부골목시장,전통시장,1643,52.0,29.0,16.0,1.0,135083333.0,,,,,,,,2026Q2,2025Q4
3130129,장미원골목시장,전통시장,267146,1492.0,709.0,210.0,43.0,146017931.0,0.0,1.0,0.0,1.0,,,,2026Q2,2025Q4
3130128,돌곶이시장(석관황금시장),전통시장,345786,1638.0,908.0,79.0,5.0,157198182.0,0.0,2.0,0.0,0.0,,,,2026Q2,2025Q4
3130127,석관시장,전통시장,62651,131.0,77.0,23.0,,,,,,,,,,2026Q2,2025Q4
3130126,새석관시장,전통시장,41467,7.0,4.0,41.0,,,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3130125,장위전통시장,전통시장,379782,734.0,374.0,106.0,3.0,191750000.0,,,,,,,,2026Q2,2025Q4
3130124,번동시장,전통시장,27865,19.0,7.0,31.0,,,,,,,,,,2026Q2,2025Q4
3130123,꿈의숲 장곡 골목형상점가,전통시장,126605,298.0,127.0,44.0,5.0,164975714.0,,,,,,,,2026Q2,2025Q4
3130122,밤나무골시장,전통시장,43986,219.0,115.0,31.0,2.0,82209167.0,,,,,,,,2026Q2,2025Q4
3130121,길음시장,전통시장,41814,30.0,28.0,430.0,,,,,,,,,,2026Q2,2025Q4
3130120,돈암시장(돈암제일시장),전통시장,658242,215.0,125.0,319.0,,,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3130119,정릉아리랑시장,전통시장,230742,413.0,191.0,159.0,6.0,144772165.0,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3130118,정릉골 골목형상점가,전통시장,153959,569.0,282.0,179.0,16.0,153628621.0,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3130117,정릉시장,전통시장,517663,936.0,522.0,336.0,19.0,148085944.0,0.0,0.0,1.0,1.0,0.0,0.0,673822755.0,2026Q2,2025Q4
3130116,동성타워프라자,전통시장,20340,245.0,98.0,39.0,1.0,275666667.0,,,,,,,,2026Q2,2025Q4
3130115,우림골목시장,전통시장,1043719,2108.0,1245.0,334.0,23.0,140834189.0,1.0,2.0,0.0,0.0,,,,2026Q2,2025Q4
3130114,유영시장,전통시장,27952,99.0,44.0,15.0,2.0,191100000.0,,,,,,,,2026Q2,2025Q4
3130113,신아타운,전통시장,42661,72.0,48.0,1164.0,,,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3130112,사가정시장,전통시장,861831,1945.0,1115.0,351.0,13.0,177495563.0,,,,,,,,2026Q2,2025Q4
3130111,"동원전통종합시장(동원시장, 동원전통시장 상점가)",전통시장,917499,2004.0,1129.0,199.0,23.0,165303896.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3130110,면목골목시장(면목시장),전통시장,328660,1601.0,926.0,186.0,20.0,158013402.0,1.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3130109,묵1동도깨비시장,전통시장,97057,795.0,387.0,143.0,16.0,148935151.0,1.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3130108,태능엔터피아(태릉시장),전통시장,14211,300.0,116.0,25.0,1.0,352000000.0,,,,,,,,2026Q2,2025Q4
3130107,중랑동부시장(중랑교종합상가),전통시장,33260,171.0,128.0,61.0,4.0,142707143.0,,,,,,,,2026Q2,2025Q4
3130106,중랑동부시장,전통시장,764248,1335.0,891.0,341.0,16.0,154488244.0,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3130105,장미제일시장(중화동제일시장),전통시장,318829,1074.0,596.0,29.0,9.0,180978788.0,,,,,,,,2026Q2,2025Q4
3130104,전곡시장,전통시장,69364,501.0,273.0,217.0,4.0,220650000.0,,,,,,,,2026Q2,2025Q4
3130103,이경시장,전통시장,92740,242.0,141.0,37.0,2.0,354363636.0,,,,,,,,2026Q2,2025Q4
3130102,이문제일시장,전통시장,42940,64.0,34.0,119.0,1.0,251500000.0,,,,,,,,2026Q2,2025Q4
3130101,답십리현대시장,전통시장,460339,221.0,130.0,303.0,1.0,170625000.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3130100,답십리시장,전통시장,280326,387.0,207.0,519.0,1.0,178166667.0,,,,,,,,2026Q2,2025Q4
3130099,전농로터리시장,전통시장,267906,72.0,44.0,20.0,,,,,,,,,,2026Q2,2025Q4
3130098,회기시장,전통시장,498978,1279.0,1035.0,48.0,4.0,166203333.0,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3130097,답십리 건축자재시장,전통시장,651863,1393.0,764.0,276.0,4.0,113413333.0,0.0,1.0,0.0,1.0,,,,2026Q2,2025Q4
3130096,동부시장,전통시장,53508,,,58.0,,,,,,,,,,2026Q2,2025Q4
3130095,청량리전통시장,전통시장,510940,415.0,354.0,274.0,,,0.0,0.0,0.0,2.0,0.0,0.0,1044116377.0,2026Q2,2025Q4
3130094,청량리청과물시장,전통시장,194891,56.0,46.0,234.0,,,,,,,,,,2026Q2,2025Q4
3130093,동서시장,전통시장,71259,2.0,2.0,25.0,,,,,,,,,,2026Q2,2025Q4
3130092,청량리농수산물시장,전통시장,422006,382.0,228.0,178.0,3.0,211573333.0,,,,,,,,2026Q2,2025Q4
3130091,청량종합도매시장,전통시장,538633,602.0,390.0,155.0,11.0,159250649.0,0.0,2.0,0.0,0.0,,,,2026Q2,2025Q4
3130090,청량리종합시장,전통시장,376962,107.0,58.0,139.0,,,,,,,,,,2026Q2,2025Q4
3130089,청량리수산시장,전통시장,94914,300.0,185.0,202.0,1.0,313750000.0,,,,,,,,2026Q2,2025Q4
3130088,경동시장,전통시장,61279,6.0,4.0,297.0,,,,,,,,,,2026Q2,2025Q4
3130087,경동광성상가(경동시장),전통시장,123042,60.0,39.0,111.0,,,1.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3130086,서울약령시장,전통시장,1287272,1732.0,1147.0,1535.0,5.0,170005455.0,3.0,3.0,0.0,0.0,0.0,2959661.0,223631552.0,2026Q2,2025Q4
3130085,용두시장,전통시장,53391,15.0,13.0,86.0,,,,,,,,,,2026Q2,2025Q4
3130084,신성시장(신성골목시장),전통시장,195093,204.0,102.0,315.0,2.0,173388889.0,,,,,,,,2026Q2,2025Q4
3130083,"중곡제일시장(중곡제일골목시장, 광성시장)",전통시장,382880,822.0,417.0,736.0,6.0,214833375.0,0.0,2.0,0.0,0.0,,,,2026Q2,2025Q4
3130082,면곡골목시장,전통시장,54589,215.0,118.0,22.0,2.0,137154167.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3130081,자양골목전통시장(자양골목시장),전통시장,623715,1851.0,993.0,565.0,37.0,198677733.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3130080,자양종합시장(기능상실),전통시장,43440,52.0,21.0,91.0,1.0,277300000.0,,,,,,,,2026Q2,2025Q4
3130079,한아름시장,전통시장,107654,309.0,236.0,26.0,6.0,126355126.0,,,,,,,,2026Q2,2025Q4
3130078,화양제일골목시장,전통시장,204715,914.0,717.0,30.0,5.0,117611667.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3130077,조양시장,전통시장,63970,81.0,66.0,15.0,3.0,105476667.0,,,,,,,,2026Q2,2025Q4
3130076,능동로골목시장,전통시장,212164,701.0,424.0,30.0,,,,,,,,,,2026Q2,2025Q4
3130075,노룬산시장(노룬산골목시장),전통시장,132105,94.0,68.0,11.0,,,,,,,,,,2026Q2,2025Q4
3130074,영동교골목시장,전통시장,380566,423.0,276.0,5.0,3.0,241261905.0,,,,,,,,2026Q2,2025Q4
3130073,뚝도시장,전통시장,389646,439.0,266.0,477.0,1.0,587700000.0,1.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3130072,성동용답상가시장,전통시장,894877,3965.0,2135.0,453.0,16.0,200719671.0,0.0,1.0,0.0,0.0,0.0,0.0,356582112.0,2026Q2,2025Q4
3130071,성수역 골목형상점가,전통시장,53492,3.0,3.0,885.0,,,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3130070,뚝섬역상점가,전통시장,412678,1337.0,910.0,1725.0,7.0,215988095.0,2.0,2.0,0.0,3.0,0.0,0.0,559441948.0,2026Q2,2025Q4
3130069,"한양대앞상점가(한양시장, 왕십리맛골목)",전통시장,644239,560.0,476.0,176.0,,,0.0,0.0,0.0,2.0,0.0,0.0,273590754.0,2026Q2,2025Q4
3130068,마장축산물시장,전통시장,894817,1575.0,853.0,3134.0,9.0,219964103.0,0.0,3.0,1.0,1.0,0.0,4659465.0,537389882.0,2026Q2,2025Q4
3130067,왕십리도선동상점가,전통시장,1139456,3605.0,2244.0,1834.0,7.0,322768571.0,2.0,2.0,0.0,4.0,0.0,0.0,827770515.0,2026Q2,2025Q4
3130066,행당시장상점가,전통시장,902024,1923.0,1319.0,625.0,7.0,202546104.0,0.0,0.0,0.0,1.0,0.0,0.0,333665504.0,2026Q2,2025Q4
3130065,무학봉상점가,전통시장,1091443,2230.0,1321.0,689.0,6.0,196318056.0,1.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3130064,금남시장,전통시장,264636,168.0,105.0,39.0,1.0,314750000.0,,,,,,,,2026Q2,2025Q4
3130063,신금호역 골목형상점가,전통시장,104694,414.0,249.0,48.0,,,0.0,0.0,0.0,2.0,0.0,0.0,303359324.0,2026Q2,2025Q4
3130062,보광시장,전통시장,4982,70.0,39.0,34.0,4.0,728880952.0,,,,,,,,2026Q2,2025Q4
3130061,이태원시장,전통시장,83284,55.0,32.0,754.0,,,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3130060,신흥시장,전통시장,398593,63.0,39.0,153.0,,,,,,,,,,2026Q2,2025Q4
3130059,후암시장,전통시장,154593,618.0,355.0,200.0,9.0,369270707.0,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3130058,이촌종합시장,전통시장,100793,91.0,45.0,2891.0,1.0,225750000.0,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3130057,만리시장,전통시장,29016,26.0,17.0,97.0,,,,,,,,,,2026Q2,2025Q4
3130056,용산용문시장,전통시장,426922,627.0,384.0,909.0,5.0,200813333.0,2.0,1.0,0.0,1.0,,,,2026Q2,2025Q4
3130055,"황학시장(서울중앙시장, 신중앙시장)",전통시장,860826,1517.0,1062.0,153.0,3.0,189133333.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3130054,황학동주방가구거리상점가,전통시장,1121484,1269.0,882.0,220.0,2.0,183212500.0,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3130053,백학시장,전통시장,654165,964.0,527.0,206.0,6.0,203008333.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3130052,서울중앙시장(신중앙시장),전통시장,1549240,1165.0,725.0,407.0,,,,,,,,,,2026Q2,2025Q4
3130051,동화동 골목형상점가,전통시장,1487230,1404.0,679.0,691.0,8.0,286545597.0,1.0,0.0,0.0,2.0,0.0,0.0,222000000.0,2026Q2,2025Q4
3130050,청평화시장,전통시장,59565,1.0,1.0,274.0,,,,,,,,,,2026Q2,2025Q4
3130049,신당 미래유산 먹거리 골목형상점가,전통시장,150559,157.0,127.0,14.0,,,,,,,,,,2026Q2,2025Q4
3130048,동평화시장,전통시장,65249,46.0,31.0,126.0,,,,,,,,,,2026Q2,2025Q4
3130047,테크노상가(엘리시움),전통시장,133420,5.0,4.0,328.0,,,,,,,,,,2026Q2,2025Q4
3130046,team204(팀204),전통시장,66710,1.0,1.0,116.0,,,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3130042,약수시장,전통시장,349527,700.0,465.0,3917.0,7.0,217221140.0,0.0,1.0,0.0,1.0,,,,2026Q2,2025Q4
3130038,"평화시장(통일상가, 동화상가)",전통시장,95874,10.0,7.0,13080.0,,,1.0,0.0,0.0,4.0,,,,2026Q2,2025Q4
3130036,중부시장(신중부시장),전통시장,1072933,646.0,565.0,3023.0,1.0,159090909.0,0.0,0.0,0.0,1.0,0.0,0.0,579087013.0,2026Q2,2025Q4
3130035,방산종합시장(방산시장),전통시장,958443,342.0,295.0,2783.0,,,0.0,0.0,0.0,1.0,0.0,0.0,116282590.0,2026Q2,2025Q4
3130034,필동 골목형상점가,전통시장,67101,9.0,6.0,92.0,,,,,,,,,,2026Q2,2025Q4
3130033,대림상가(청계상가),전통시장,61518,98.0,67.0,90.0,,,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3130032,인현시장,전통시장,218392,122.0,71.0,1762.0,,,,,,,,,,2026Q2,2025Q4
3130031,청계천공구상가,전통시장,321043,51.0,46.0,710.0,,,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3130025,삼익패션타운(남대문시장),전통시장,81280,3.0,3.0,5304.0,,,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3130024,남대문시장(자유상가),전통시장,2217085,41.0,34.0,26964.0,,,0.0,0.0,0.0,1.0,0.0,0.0,441000000.0,2026Q2,2025Q4
3130022,숭례문수입상가(남대문시장),전통시장,75547,,,1992.0,,,0.0,0.0,0.0,2.0,,,,2026Q2,2025Q4
3130021,신설종합시장,전통시장,46961,2.0,2.0,50.0,,,,,,,,,,2026Q2,2025Q4
3130020,동묘시장(동묘벼룩시장),전통시장,437970,536.0,467.0,157.0,2.0,82816667.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3130019,동대문상가D동,전통시장,27015,59.0,35.0,7.0,,,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3130018,동대문문구완구거리(동대문문구완구시장),전통시장,537560,106.0,65.0,318.0,,,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3130017,동대문상가C동,전통시장,34015,98.0,70.0,6.0,,,,,,,,,,2026Q2,2025Q4
3130016,동대문상가B동,전통시장,34562,48.0,27.0,,,,,,,,,,,2026Q2,2025Q4
3130015,창신골목시장,전통시장,569368,479.0,298.0,18.0,,,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3130014,동문시장,전통시장,36796,113.0,87.0,134.0,,,,,,,,,,2026Q2,2025Q4
3130013,동대문상가A동,전통시장,34562,34.0,27.0,,,,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3130012,"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",전통시장,47018,1.0,1.0,3532.0,,,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3130011,충신시장,전통시장,194170,152.0,82.0,401.0,,,,,,,,,,2026Q2,2025Q4
3130010,종로신진시장,전통시장,865986,63.0,54.0,2692.0,,,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3130009,마전교지하쇼핑센터(구 한일상가),전통시장,51232,1.0,1.0,356.0,,,,,,,,,,2026Q2,2025Q4
3130007,광장시장(광장전통시장),전통시장,545533,126.0,113.0,6074.0,,,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3130005,세운상가가동,전통시장,141522,20.0,15.0,1034.0,,,,,,,,,,2026Q2,2025Q4
3130004,낙원시장(낙원지하시장(대일상가)),전통시장,88590,303.0,141.0,409.0,,,,,,,,,,2026Q2,2025Q4
3130002,세종마을음식문화거리(금천교시장),전통시장,621100,507.0,295.0,746.0,8.0,298858631.0,0.0,0.0,0.0,1.0,0.0,0.0,1521786450.0,2026Q2,2025Q4
3130001,통인시장,전통시장,419687,621.0,316.0,799.0,6.0,299287626.0,,,,,,,,2026Q2,2025Q4
3120249,고덕역,발달상권,461574,1750.0,1126.0,2311.0,2.0,497772727.0,0.0,0.0,0.0,3.0,0.0,0.0,1295830093.0,2026Q2,2025Q4
3120248,명일역,발달상권,1365052,2149.0,1139.0,2489.0,23.0,188958730.0,1.0,2.0,1.0,2.0,0.0,0.0,1305075534.0,2026Q2,2025Q4
3120247,굽은다리역,발달상권,602483,1800.0,927.0,1214.0,37.0,223649428.0,1.0,3.0,0.0,2.0,0.0,56586310.0,225204212.0,2026Q2,2025Q4
3120246,길동역,발달상권,4409856,6440.0,4485.0,4487.0,55.0,224094419.0,1.0,2.0,0.0,5.0,0.0,0.0,3085379918.0,2026Q2,2025Q4
3120245,둔촌역,발달상권,1431935,2398.0,1149.0,2095.0,44.0,209920240.0,0.0,1.0,2.0,4.0,0.0,0.0,1836444046.0,2026Q2,2025Q4
3120244,암사역,발달상권,682571,2086.0,1407.0,1399.0,37.0,157439620.0,0.0,1.0,0.0,2.0,0.0,0.0,619735177.0,2026Q2,2025Q4
3120243,천호역,발달상권,1908819,3806.0,2603.0,1986.0,15.0,300987175.0,0.0,1.0,1.0,3.0,0.0,0.0,5750550606.0,2026Q2,2025Q4
3120242,강동구청역,발달상권,1555821,3373.0,1635.0,8831.0,74.0,207421120.0,3.0,6.0,4.0,3.0,60028198.0,563381174.0,641073097.0,2026Q2,2025Q4
3120241,거여역,발달상권,648860,1863.0,973.0,2362.0,35.0,283213907.0,0.0,5.0,1.0,1.0,0.0,301367565.0,492876129.0,2026Q2,2025Q4
3120240,개롱역,발달상권,1280621,3496.0,1555.0,2563.0,78.0,230429427.0,1.0,6.0,0.0,2.0,0.0,1040895994.0,511576120.0,2026Q2,2025Q4
3120239,오금역,발달상권,1012606,3674.0,1844.0,8853.0,66.0,253487968.0,5.0,6.0,0.0,3.0,70954094.0,1049678886.0,289694923.0,2026Q2,2025Q4
3120238,방이역,발달상권,374617,485.0,249.0,1298.0,6.0,304392677.0,0.0,1.0,0.0,2.0,,,,2026Q2,2025Q4
3120237,경찰병원역,발달상권,2841814,3475.0,2162.0,11113.0,63.0,207949438.0,1.0,10.0,3.0,4.0,0.0,720916045.0,1418820935.0,2026Q2,2025Q4
3120236,장지역(가든파이브),발달상권,200455,157.0,83.0,12402.0,2.0,358138889.0,1.0,8.0,0.0,2.0,0.0,118837187.0,2141310056.0,2026Q2,2025Q4
3120235,문정역,발달상권,484928,4053.0,3398.0,66136.0,13.0,291340705.0,4.0,4.0,2.0,15.0,0.0,0.0,6303523005.0,2026Q2,2025Q4
3120234,가락시장역,발달상권,2053499,2495.0,1393.0,11587.0,18.0,258792617.0,0.0,3.0,1.0,4.0,0.0,333700978.0,3733122713.0,2026Q2,2025Q4
3120233,몽촌토성역,발달상권,1337533,4991.0,4294.0,15928.0,16.0,277100410.0,0.0,4.0,0.0,3.0,0.0,0.0,3093254948.0,2026Q2,2025Q4
3120232,송파나루역,발달상권,392031,787.0,449.0,1569.0,30.0,210804943.0,2.0,2.0,0.0,2.0,17079717.0,81682145.0,89230028.0,2026Q2,2025Q4
3120231,가락시장,발달상권,30101,,,5755.0,,,1.0,4.0,1.0,0.0,0.0,16107587.0,0.0,2026Q2,2025Q4
3120230,송파사거리(송파역),발달상권,675581,1516.0,835.0,2117.0,19.0,215080897.0,0.0,0.0,3.0,1.0,,,,2026Q2,2025Q4
3120229,방이동먹자골목,발달상권,2189161,2811.0,1976.0,16204.0,57.0,215254580.0,2.0,2.0,0.0,6.0,0.0,0.0,3197660932.0,2026Q2,2025Q4
3120228,석촌역(석촌호수),발달상권,1934481,4112.0,2418.0,6934.0,138.0,248614988.0,2.0,5.0,3.0,2.0,0.0,0.0,1355309473.0,2026Q2,2025Q4
3120227,잠실역,발달상권,1105877,5407.0,2063.0,110575.0,5.0,1156307239.0,2.0,2.0,3.0,13.0,0.0,0.0,6977811878.0,2026Q2,2025Q4
3120226,석촌고분역,발달상권,721200,1777.0,1064.0,3609.0,57.0,220218057.0,1.0,6.0,4.0,1.0,0.0,270472477.0,1180455016.0,2026Q2,2025Q4
3120225,잠실새내역(신천),발달상권,2602935,4173.0,2845.0,12478.0,67.0,245808338.0,0.0,1.0,1.0,7.0,0.0,0.0,4721841269.0,2026Q2,2025Q4
3120224,수서역,발달상권,229720,517.0,356.0,19403.0,,,1.0,2.0,0.0,2.0,0.0,0.0,8719593078.0,2026Q2,2025Q4
3120223,휘문고교사거리,발달상권,293029,256.0,93.0,13930.0,9.0,841445455.0,0.0,3.0,0.0,3.0,0.0,651925428.0,206323282.0,2026Q2,2025Q4
3120222,삼성역,발달상권,1003515,640.0,461.0,109259.0,8.0,586800275.0,1.0,0.0,3.0,6.0,0.0,0.0,6284328789.0,2026Q2,2025Q4
3120221,봉은사역,발달상권,519510,610.0,405.0,24393.0,6.0,633888889.0,2.0,3.0,0.0,2.0,0.0,410873174.0,796722540.0,2026Q2,2025Q4
3120220,대치역,발달상권,526698,1217.0,374.0,12518.0,5.0,1599266667.0,0.0,2.0,0.0,1.0,0.0,0.0,1679757430.0,2026Q2,2025Q4
3120219,은마아파트,발달상권,1124253,1131.0,452.0,10976.0,14.0,569884524.0,0.0,3.0,0.0,4.0,0.0,13019417.0,5615056149.0,2026Q2,2025Q4
3120218,코엑스,발달상권,49438,33.0,24.0,52540.0,,,0.0,0.0,0.0,3.0,0.0,0.0,975234246.0,2026Q2,2025Q4
3120217,대치사거리,발달상권,1357327,3355.0,1817.0,6420.0,92.0,327729578.0,3.0,12.0,1.0,0.0,25963114.0,887478601.0,968993121.0,2026Q2,2025Q4
3120216,경기고교사거리(경기고교앞사거리),발달상권,164572,208.0,151.0,6909.0,1.0,944000000.0,1.0,3.0,1.0,2.0,0.0,0.0,323200660.0,2026Q2,2025Q4
3120215,포스코사거리,발달상권,3459073,3569.0,2255.0,94741.0,30.0,562225909.0,2.0,4.0,1.0,12.0,0.0,133150133.0,4216203032.0,2026Q2,2025Q4
3120214,영동대교남단교차로,발달상권,352927,606.0,275.0,7844.0,6.0,2570164683.0,0.0,1.0,1.0,1.0,0.0,0.0,740360402.0,2026Q2,2025Q4
3120213,삼성중앙역,발달상권,2111179,3839.0,2183.0,19227.0,78.0,354137062.0,2.0,5.0,0.0,2.0,0.0,0.0,1401633982.0,2026Q2,2025Q4
3120212,한티역,발달상권,982485,1295.0,632.0,9550.0,18.0,401069422.0,0.0,1.0,0.0,5.0,0.0,0.0,4073368968.0,2026Q2,2025Q4
3120211,도성초등학교,발달상권,820788,1605.0,754.0,4206.0,21.0,433568620.0,0.0,3.0,0.0,2.0,0.0,0.0,285720004.0,2026Q2,2025Q4
3120210,선릉역,발달상권,5195367,4718.0,3484.0,59959.0,87.0,235859989.0,1.0,4.0,0.0,19.0,0.0,0.0,9918253475.0,2026Q2,2025Q4
3120209,"강남구청(청담역_8번, 강남세무서)",발달상권,829015,1231.0,614.0,8856.0,19.0,1125760570.0,0.0,3.0,0.0,1.0,0.0,1611187681.0,2350932017.0,2026Q2,2025Q4
3120208,청담사거리(청담동명품거리),발달상권,1398700,2738.0,1516.0,18696.0,43.0,957249447.0,3.0,2.0,0.0,1.0,0.0,0.0,2403952506.0,2026Q2,2025Q4
3120207,선정릉역,발달상권,2007773,6242.0,3693.0,21784.0,166.0,363772566.0,0.0,10.0,4.0,4.0,0.0,1398052480.0,2851625896.0,2026Q2,2025Q4
3120206,개나리아파트,발달상권,1317716,3436.0,1792.0,6788.0,46.0,358698575.0,1.0,3.0,3.0,3.0,0.0,59715174.0,1402600108.0,2026Q2,2025Q4
3120205,매봉역,발달상권,416480,1015.0,534.0,67744.0,21.0,378674523.0,1.0,7.0,6.0,3.0,0.0,1242309277.0,395602239.0,2026Q2,2025Q4
3120204,르네상스호텔사거리,발달상권,1861164,1764.0,1324.0,29100.0,17.0,335509083.0,1.0,2.0,2.0,5.0,0.0,0.0,770036718.0,2026Q2,2025Q4
3120203,강남구청역,발달상권,1657901,1303.0,796.0,15763.0,21.0,429109986.0,1.0,0.0,0.0,4.0,0.0,0.0,2649226592.0,2026Q2,2025Q4
3120202,압구정로데오역(압구정로데오),발달상권,1933144,1654.0,724.0,15957.0,15.0,2246509886.0,0.0,1.0,0.0,4.0,0.0,0.0,2089130307.0,2026Q2,2025Q4
3120201,도곡1동,발달상권,852166,1791.0,1089.0,14638.0,44.0,287690871.0,9.0,7.0,6.0,2.0,60818210.0,492620445.0,622130360.0,2026Q2,2025Q4
3120200,학동사거리,발달상권,1247808,877.0,478.0,19111.0,12.0,624281410.0,1.0,2.0,0.0,6.0,0.0,0.0,1968891692.0,2026Q2,2025Q4
3120199,경복아파트교차로,발달상권,532236,1068.0,709.0,6656.0,15.0,271653016.0,2.0,3.0,0.0,2.0,0.0,113432050.0,2935892594.0,2026Q2,2025Q4
3120198,구역삼세무서,발달상권,2318528,6693.0,4653.0,17986.0,124.0,282665163.0,4.0,7.0,2.0,2.0,0.0,92846137.0,875114378.0,2026Q2,2025Q4
3120197,역삼역,발달상권,4661032,5764.0,4404.0,84399.0,82.0,326468462.0,2.0,4.0,1.0,12.0,0.0,358159694.0,9443923396.0,2026Q2,2025Q4
3120196,서울세관,발달상권,883337,1219.0,806.0,8018.0,23.0,711737148.0,2.0,1.0,0.0,2.0,0.0,0.0,845541591.0,2026Q2,2025Q4
3120195,성수대교남단,발달상권,765565,393.0,210.0,10838.0,7.0,412647619.0,1.0,1.0,4.0,1.0,0.0,0.0,313245167.0,2026Q2,2025Q4
3120194,언주역(차병원),발달상권,1882515,2593.0,1853.0,14060.0,60.0,403306693.0,1.0,4.0,1.0,5.0,0.0,0.0,2719210780.0,2026Q2,2025Q4
3120193,도산공원교차로,발달상권,855216,1040.0,540.0,11206.0,29.0,502907222.0,5.0,4.0,0.0,1.0,336292472.0,18551247.0,515333386.0,2026Q2,2025Q4
3120192,뱅뱅사거리,발달상권,2385150,7299.0,5456.0,48560.0,40.0,342218337.0,3.0,3.0,0.0,5.0,0.0,954598648.0,5892140003.0,2026Q2,2025Q4
3120191,학동역,발달상권,2352076,4098.0,2851.0,19064.0,79.0,363377744.0,2.0,8.0,2.0,5.0,0.0,475537630.0,2507377501.0,2026Q2,2025Q4
3120190,강남을지병원,발달상권,1456553,2019.0,1182.0,15495.0,41.0,348106732.0,1.0,10.0,5.0,3.0,0.0,315042588.0,2724181861.0,2026Q2,2025Q4
3120189,강남역,발달상권,7433594,6248.0,4046.0,87191.0,30.0,511585843.0,4.0,8.0,1.0,17.0,13918378.0,0.0,18418817345.0,2026Q2,2025Q4
3120188,압구정역,발달상권,2067370,1523.0,695.0,14682.0,18.0,652507449.0,2.0,0.0,1.0,5.0,0.0,0.0,1664350486.0,2026Q2,2025Q4
3120187,신논현역,발달상권,3540282,5133.0,3831.0,25051.0,56.0,264999172.0,2.0,3.0,2.0,12.0,0.0,21193423.0,5305684782.0,2026Q2,2025Q4
3120186,가로수길,발달상권,2019972,2685.0,1482.0,11262.0,51.0,375889806.0,0.0,1.0,0.0,3.0,0.0,0.0,3143232444.0,2026Q2,2025Q4
3120185,논현역,발달상권,2329685,3366.0,2263.0,16908.0,47.0,395954164.0,2.0,3.0,0.0,9.0,0.0,47819289.0,1987541000.0,2026Q2,2025Q4
3120184,포이사거리(삼호물산),발달상권,1617244,5549.0,3356.0,15262.0,110.0,271518187.0,8.0,27.0,0.0,5.0,38012437.0,4043789850.0,2990359038.0,2026Q2,2025Q4
3120183,양재천카페거리,발달상권,485269,1112.0,682.0,13817.0,22.0,244126416.0,1.0,5.0,0.0,2.0,0.0,2680675299.0,0.0,2026Q2,2025Q4
3120182,"양재시민의숲역(양재동꽃시장, aT센터)",발달상권,727879,1680.0,937.0,8588.0,26.0,331990554.0,1.0,13.0,2.0,3.0,0.0,2521862416.0,354271925.0,2026Q2,2025Q4
3120181,교육개발원입구사거리,발달상권,488390,968.0,609.0,5630.0,22.0,218034249.0,0.0,3.0,1.0,1.0,0.0,257412393.0,736060677.0,2026Q2,2025Q4
